CUST088,2025-06-21T11:39:45.241Z,0.8316,235.6,0.59
CUST089,2025-06-21T11:39:45.241Z,0.2083,237.7,0.89
CUST090,2025-06-21T11:39:45.241Z,1.8949,239.3,0.64
CUST091,2025-06-21T11:39:45.241Z,1.2045,236.3,0.81
CUST092,2025-06-21T11:39:45.241Z,0.6915,235.8,0.88
CUST093,2025-06-21T11:39:45.241Z,1.0188,231.3,0.66
CUST094,2025-06-21T11:39:45.241Z,1.0913,236.8,0.76
CUST095,2025-06-21T11:39:45.241Z,1.2605,232.8,0.95
CUST096,2025-06-21T11:39:45.241Z,1.8198,238.6,0.87
CUST097,2025-06-21T11:39:45.241Z,1.8493,234.6,0.86
CUST098,2025-06-21T11:39:45.241Z,1.7556,239.6,0.95
CUST099,2025-06-21T11:39:45.241Z,1.5274,238.6,0.73
CUST100,2025-06-21T11:39:45.241Z,1.2131,233.9,0.53
CUST001,2025-06-21T11:24:45.242Z,1.9336,238.1,0.93
CUST002,2025-06-21T11:24:45.242Z,1.6529,232.1,0.62
CUST003,2025-06-21T11:24:45.242Z,0.2495,232.5,0.72
CUST004,2025-06-21T11:24:45.242Z,1.0377,235.7,0.55
CUST005,2025-06-21T11:24:45.242Z,0.9762,235.1,0.65
CUST006,2025-06-21T11:24:45.242Z,0.2404,235.1,0.79
CUST007,2025-06-21T11:24:45.242Z,1.0577,230.4,0.67
CUST008,2025-06-21T11:24:45.242Z,0.4947,235.7,0.96
CUST009,2025-06-21T11:24:45.242Z,0.2486,234.4,0.64
CUST010,2025-06-21T11:24:45.242Z,1.4551,239.1,0.57
CUST011,2025-06-21T11:24:45.242Z,0.3345,236.5,0.65
CUST012,2025-06-21T11:24:45.242Z,0.2211,234.7,0.94
CUST013,2025-06-21T11:24:45.242Z,1.3763,238.5,0.78
CUST014,2025-06-21T11:24:45.242Z,0.2197,232.4,0.7
CUST015,2025-06-21T11:24:45.242Z,0.7229,234.7,0.59
CUST016,2025-06-21T11:24:45.242Z,1.5263,231.9,0.66
CUST017,2025-06-21T11:24:45.242Z,1.3341,238.5,0.81
CUST018,2025-06-21T11:24:45.242Z,0.8668,230.3,0.57
CUST019,2025-06-21T11:24:45.242Z,0.2505,230.7,0.61
CUST020,2025-06-21T11:24:45.242Z,1.2459,234.3,0.9
CUST021,2025-06-21T11:24:45.242Z,0.9518,238.4,0.55
CUST022,2025-06-21T11:24:45.242Z,0.3528,233.7,0.8
CUST023,2025-06-21T11:24:45.242Z,0.3806,237,0.55
CUST024,2025-06-21T11:24:45.242Z,1.8344,237.6,0.71
CUST025,2025-06-21T11:24:45.242Z,0.1314,234.1,0.63
CUST026,2025-06-21T11:24:45.242Z,1.1809,231.9,0.87
CUST027,2025-06-21T11:24:45.242Z,1.6986,235.6,0.95
CUST028,2025-06-21T11:24:45.242Z,0.152,237.2,0.54
CUST029,2025-06-21T11:24:45.242Z,0.8569,233.1,0.93
CUST030,2025-06-21T11:24:45.242Z,1.2257,231.1,0.89
CUST031,2025-06-21T11:24:45.242Z,1.8028,238.8,0.55
CUST032,2025-06-21T11:24:45.242Z,1.8075,232.1,0.83
CUST033,2025-06-21T11:24:45.242Z,1.5428,236.5,0.55
CUST034,2025-06-21T11:24:45.242Z,0.8121,236.4,0.59
CUST035,2025-06-21T11:24:45.242Z,1.9981,234.2,0.98
CUST036,2025-06-21T11:24:45.242Z,0.8133,233.2,0.9
CUST037,2025-06-21T11:24:45.242Z,1.6764,233.5,0.97
CUST038,2025-06-21T11:24:45.242Z,0.7953,238.7,0.76
CUST039,2025-06-21T11:24:45.242Z,0.2494,239.2,0.74
CUST040,2025-06-21T11:24:45.242Z,0.975,239.8,0.73
CUST041,2025-06-21T11:24:45.242Z,1.038,239.3,0.68
CUST042,2025-06-21T11:24:45.242Z,0.2611,235.9,0.97
CUST043,2025-06-21T11:24:45.242Z,0.6831,236.6,0.68
CUST044,2025-06-21T11:24:45.242Z,0.6817,232.3,0.66
CUST045,2025-06-21T11:24:45.242Z,1.3986,236.5,0.7
CUST046,2025-06-21T11:24:45.242Z,0.1691,236.6,0.59
CUST047,2025-06-21T11:24:45.242Z,0.2239,230.9,0.61
CUST048,2025-06-21T11:24:45.242Z,0.2552,235.4,0.79
CUST049,2025-06-21T11:24:45.242Z,1.3986,235.5,0.79
CUST050,2025-06-21T11:24:45.242Z,1.7467,232.4,0.74
CUST051,2025-06-21T11:24:45.242Z,1.259,237,0.5
CUST052,2025-06-21T11:24:45.242Z,1.3901,233.2,0.7
CUST053,2025-06-21T11:24:45.242Z,1.1779,237.4,0.61
CUST054,2025-06-21T11:24:45.242Z,0.9361,238,0.94
CUST055,2025-06-21T11:24:45.242Z,0.1538,237.5,0.69
CUST056,2025-06-21T11:24:45.242Z,1.9351,235,0.59
CUST057,2025-06-21T11:24:45.242Z,1.8176,237.2,0.5
CUST058,2025-06-21T11:24:45.242Z,0.9008,232.2,0.52
CUST059,2025-06-21T11:24:45.242Z,1.4043,232.1,0.83
CUST060,2025-06-21T11:24:45.242Z,1.8253,231.6,0.74
CUST061,2025-06-21T11:24:45.242Z,1.9512,231.8,0.88
CUST062,2025-06-21T11:24:45.242Z,1.9334,232.4,0.55
CUST063,2025-06-21T11:24:45.242Z,1.3883,238.4,0.58
CUST064,2025-06-21T11:24:45.242Z,1.838,239.8,0.78
CUST065,2025-06-21T11:24:45.242Z,0.4122,231.3,0.63
CUST066,2025-06-21T11:24:45.242Z,1.9059,238.2,0.95
CUST067,2025-06-21T11:24:45.242Z,0.251,231.3,0.73
CUST068,2025-06-21T11:24:45.242Z,1.211,231,0.58
CUST069,2025-06-21T11:24:45.242Z,1.2383,237.4,0.99
CUST070,2025-06-21T11:24:45.242Z,0.7708,238,0.98
CUST071,2025-06-21T11:24:45.242Z,1.2169,236.9,0.74
CUST072,2025-06-21T11:24:45.242Z,0.9851,236.2,0.92
CUST073,2025-06-21T11:24:45.242Z,1.2809,239.1,0.53
CUST074,2025-06-21T11:24:45.242Z,1.3615,237.3,0.62
CUST075,2025-06-21T11:24:45.242Z,1.6089,231.7,0.52
CUST076,2025-06-21T11:24:45.242Z,1.021,238.1,0.58
CUST077,2025-06-21T11:24:45.242Z,0.7562,233.6,0.97
CUST078,2025-06-21T11:24:45.242Z,1.6832,231.9,0.72
CUST079,2025-06-21T11:24:45.242Z,1.7549,234.9,0.97
CUST080,2025-06-21T11:24:45.242Z,1.3004,237.1,0.75
CUST081,2025-06-21T11:24:45.242Z,0.7316,237.8,0.58
CUST082,2025-06-21T11:24:45.242Z,1.1878,231.5,0.84
CUST083,2025-06-21T11:24:45.242Z,0.4606,238.7,0.99
CUST084,2025-06-21T11:24:45.242Z,0.2303,231.7,0.92
CUST085,2025-06-21T11:24:45.242Z,1.2272,239.7,0.51
CUST086,2025-06-21T11:24:45.242Z,1.711,235.4,0.97
CUST087,2025-06-21T11:24:45.242Z,1.3245,233.6,0.72
CUST088,2025-06-21T11:24:45.242Z,0.9365,239.2,0.61
CUST089,2025-06-21T11:24:45.242Z,1.8466,239.4,0.54
CUST090,2025-06-21T11:24:45.242Z,1.5329,238.4,0.84
CUST091,2025-06-21T11:24:45.242Z,1.9462,238.8,0.84
CUST092,2025-06-21T11:24:45.242Z,1.8834,236.9,0.52
CUST093,2025-06-21T11:24:45.242Z,0.2275,233.7,0.53
CUST094,2025-06-21T11:24:45.242Z,1.3245,234.4,0.76
CUST095,2025-06-21T11:24:45.242Z,0.1682,233.8,0.61
CUST096,2025-06-21T11:24:45.242Z,0.7331,236.8,0.66
CUST097,2025-06-21T11:24:45.242Z,0.1851,232.6,0.92
CUST098,2025-06-21T11:24:45.242Z,0.9758,233.7,0.51
CUST099,2025-06-21T11:24:45.242Z,1.7896,238.4,0.76
CUST100,2025-06-21T11:24:45.242Z,1.9944,237.5,0.89
CUST001,2025-06-21T11:09:45.242Z,1.9249,230.3,0.71
CUST002,2025-06-21T11:09:45.242Z,1.8744,238.8,0.65
CUST003,2025-06-21T11:09:45.242Z,1.6177,231.6,0.84
CUST004,2025-06-21T11:09:45.242Z,1.2961,231.2,0.83
CUST005,2025-06-21T11:09:45.242Z,0.945,233,0.93
CUST006,2025-06-21T11:09:45.242Z,1.9294,233.5,0.72
CUST007,2025-06-21T11:09:45.242Z,0.8071,236.9,0.7
CUST008,2025-06-21T11:09:45.242Z,1.27,237.6,0.85
CUST009,2025-06-21T11:09:45.242Z,1.6228,235.2,0.78
CUST010,2025-06-21T11:09:45.242Z,1.9918,234.7,0.6
CUST011,2025-06-21T11:09:45.242Z,0.2009,234.6,0.64
CUST012,2025-06-21T11:09:45.242Z,1.4144,233,0.86
CUST013,2025-06-21T11:09:45.242Z,1.1998,230.9,0.61
CUST014,2025-06-21T11:09:45.242Z,0.7196,235.4,0.89
CUST015,2025-06-21T11:09:45.242Z,0.7332,234.7,0.78
CUST016,2025-06-21T11:09:45.242Z,0.5621,232.1,0.71
CUST017,2025-06-21T11:09:45.242Z,0.5554,232.3,0.56
CUST018,2025-06-21T11:09:45.242Z,0.9516,231,0.75
CUST019,2025-06-21T11:09:45.242Z,0.429,231.5,0.59
CUST020,2025-06-21T11:09:45.242Z,0.2443,237.5,0.95
CUST021,2025-06-21T11:09:45.242Z,0.8433,231.7,0.97
CUST022,2025-06-21T11:09:45.242Z,0.842,238.1,0.68
CUST023,2025-06-21T11:09:45.242Z,0.2463,233.5,0.69
CUST024,2025-06-21T11:09:45.242Z,0.2915,239.1,0.87
CUST025,2025-06-21T11:09:45.242Z,1.5178,235,0.96
CUST026,2025-06-21T11:09:45.242Z,1.3338,236.8,0.84
CUST027,2025-06-21T11:09:45.242Z,1.591,234,0.86
CUST028,2025-06-21T11:09:45.242Z,1.164,234.7,0.64
CUST029,2025-06-21T11:09:45.242Z,1.9917,230.2,0.67
CUST030,2025-06-21T11:09:45.242Z,1.215,232,0.57
CUST031,2025-06-21T11:09:45.242Z,1.5934,235.3,0.8
CUST032,2025-06-21T11:09:45.242Z,0.8358,236.4,0.83
CUST033,2025-06-21T11:09:45.242Z,1.1066,237.3,0.71
CUST034,2025-06-21T11:09:45.242Z,0.6723,238.2,0.75
CUST035,2025-06-21T11:09:45.242Z,0.1979,233.4,0.98
CUST036,2025-06-21T11:09:45.242Z,0.8905,232.5,0.86
CUST037,2025-06-21T11:09:45.242Z,0.6016,234.6,0.65
CUST038,2025-06-21T11:09:45.242Z,0.3709,238.3,0.68
CUST039,2025-06-21T11:09:45.242Z,1.2132,233.6,0.98
CUST040,2025-06-21T11:09:45.242Z,0.2879,237,0.61
CUST041,2025-06-21T11:09:45.242Z,1.6796,233.8,0.69
CUST042,2025-06-21T11:09:45.242Z,1.644,238,0.87
CUST043,2025-06-21T11:09:45.242Z,1.9856,232.4,0.71
CUST044,2025-06-21T11:09:45.242Z,0.3839,232.5,0.72
CUST045,2025-06-21T11:09:45.242Z,1.8487,236.2,0.59
CUST046,2025-06-21T11:09:45.242Z,0.8166,235.3,0.74
CUST047,2025-06-21T11:09:45.242Z,1.4816,230.9,0.96
CUST048,2025-06-21T11:09:45.242Z,0.1195,232.2,0.93
CUST049,2025-06-21T11:09:45.242Z,1.2788,236.8,0.65
CUST050,2025-06-21T11:09:45.242Z,0.2911,236.7,0.54
CUST051,2025-06-21T11:09:45.242Z,1.4191,236.2,0.87
CUST052,2025-06-21T11:09:45.242Z,0.666,238.9,0.61
CUST053,2025-06-21T11:09:45.242Z,1.4463,236.5,0.94
CUST054,2025-06-21T11:09:45.242Z,0.5638,232.1,0.55
CUST055,2025-06-21T11:09:45.242Z,0.6931,233.1,0.9
CUST056,2025-06-21T11:09:45.242Z,1.2789,232.8,1
CUST057,2025-06-21T11:09:45.242Z,0.2794,231.8,0.62
CUST058,2025-06-21T11:09:45.242Z,0.7365,237.1,0.99
CUST059,2025-06-21T11:09:45.242Z,1.6939,232.4,0.71
CUST060,2025-06-21T11:09:45.242Z,1.4659,239.1,0.51
CUST061,2025-06-21T11:09:45.242Z,1.1982,233.7,0.9
CUST062,2025-06-21T11:09:45.242Z,0.5071,230.2,0.82
CUST063,2025-06-21T11:09:45.242Z,1.3331,239.9,0.55
CUST064,2025-06-21T11:09:45.242Z,1.9693,234.9,0.95
CUST065,2025-06-21T11:09:45.242Z,0.2458,233.1,0.94
CUST066,2025-06-21T11:09:45.242Z,1.2158,238.8,0.61
CUST067,2025-06-21T11:09:45.242Z,0.4611,232.6,0.58
CUST068,2025-06-21T11:09:45.242Z,1.3144,239.7,0.81
CUST069,2025-06-21T11:09:45.242Z,0.4867,230.6,0.57
CUST070,2025-06-21T11:09:45.242Z,1.7383,232.1,0.61
CUST071,2025-06-21T11:09:45.242Z,1.9701,239.7,0.91
CUST072,2025-06-21T11:09:45.242Z,0.6084,237.6,0.62
CUST073,2025-06-21T11:09:45.242Z,1.6351,230.2,0.92
CUST074,2025-06-21T11:09:45.242Z,1.2983,232.5,0.71
CUST075,2025-06-21T11:09:45.242Z,0.9887,233.7,0.66
CUST076,2025-06-21T11:09:45.242Z,1.8,239.7,0.71
CUST077,2025-06-21T11:09:45.242Z,0.4146,239.3,0.52
CUST078,2025-06-21T11:09:45.242Z,1.4054,238.6,0.52
CUST079,2025-06-21T11:09:45.242Z,1.9053,238.1,0.64
CUST080,2025-06-21T11:09:45.242Z,1.8595,237,0.85
CUST081,2025-06-21T11:09:45.242Z,0.8671,230.4,0.76
CUST082,2025-06-21T11:09:45.242Z,1.1514,235.5,0.67
CUST083,2025-06-21T11:09:45.242Z,1.6643,231.3,0.93
CUST084,2025-06-21T11:09:45.242Z,1.6487,235.8,0.9
CUST085,2025-06-21T11:09:45.242Z,0.2672,239.2,0.99
CUST086,2025-06-21T11:09:45.242Z,1.5219,234.7,0.96
CUST087,2025-06-21T11:09:45.242Z,1.6503,230.4,0.64
CUST088,2025-06-21T11:09:45.242Z,0.5439,233.2,0.76
CUST089,2025-06-21T11:09:45.242Z,1.2068,239.3,0.61
CUST090,2025-06-21T11:09:45.242Z,1.6047,231,0.92
CUST091,2025-06-21T11:09:45.242Z,0.9919,233.2,1
CUST092,2025-06-21T11:09:45.242Z,0.6808,231.7,0.82
CUST093,2025-06-21T11:09:45.242Z,0.6097,230.9,0.89
CUST094,2025-06-21T11:09:45.242Z,1.8424,230.5,0.84
CUST095,2025-06-21T11:09:45.242Z,0.9216,237.6,0.63
CUST096,2025-06-21T11:09:45.242Z,1.8938,236.5,0.93
CUST097,2025-06-21T11:09:45.242Z,0.5689,233,0.82
CUST098,2025-06-21T11:09:45.242Z,1.5365,233.7,0.66
CUST099,2025-06-21T11:09:45.242Z,0.2753,235.1,0.97
CUST100,2025-06-21T11:09:45.242Z,1.0187,239.4,0.98
CUST001,2025-06-21T10:54:45.243Z,0.5807,231.5,0.71
CUST002,2025-06-21T10:54:45.243Z,0.1876,238.1,0.83
CUST003,2025-06-21T10:54:45.243Z,1.9288,236.3,0.98
CUST004,2025-06-21T10:54:45.243Z,0.793,234.6,0.66
CUST005,2025-06-21T10:54:45.243Z,1.8765,238.6,0.92
CUST006,2025-06-21T10:54:45.243Z,0.1683,237.6,1
CUST007,2025-06-21T10:54:45.243Z,0.3855,235.2,0.88
CUST008,2025-06-21T10:54:45.243Z,1.3942,235,0.54
CUST009,2025-06-21T10:54:45.243Z,0.1428,236,0.92
CUST010,2025-06-21T10:54:45.243Z,1.3505,231.6,0.52
CUST011,2025-06-21T10:54:45.243Z,0.3941,237.4,0.81
CUST012,2025-06-21T10:54:45.243Z,0.9738,234.6,0.77
CUST013,2025-06-21T10:54:45.243Z,1.1268,234.8,0.76
CUST014,2025-06-21T10:54:45.243Z,0.7962,234.6,1
CUST015,2025-06-21T10:54:45.243Z,1.932,235,0.97
CUST016,2025-06-21T10:54:45.243Z,1.1906,237.5,0.83
CUST017,2025-06-21T10:54:45.243Z,0.9045,232.3,0.6
CUST018,2025-06-21T10:54:45.243Z,0.649,232.5,0.93
CUST019,2025-06-21T10:54:45.243Z,0.2408,231.2,0.67
CUST020,2025-06-21T10:54:45.243Z,1.0138,238.1,0.78
CUST021,2025-06-21T10:54:45.243Z,0.2768,234.7,0.69
CUST022,2025-06-21T10:54:45.243Z,1.2324,230.8,0.57
CUST023,2025-06-21T10:54:45.243Z,0.1028,238.7,0.92
CUST024,2025-06-21T10:54:45.243Z,0.4506,233.3,0.72
CUST025,2025-06-21T10:54:45.243Z,1.662,232.4,0.56
CUST026,2025-06-21T10:54:45.243Z,1.2598,239.1,0.82
CUST027,2025-06-21T10:54:45.243Z,0.6056,235.5,0.6
CUST028,2025-06-21T10:54:45.243Z,1.9442,234,0.82
CUST029,2025-06-21T10:54:45.243Z,0.5329,232.6,0.95
CUST030,2025-06-21T10:54:45.243Z,0.2299,234.9,0.79
CUST031,2025-06-21T10:54:45.243Z,0.1176,236.4,0.97
CUST032,2025-06-21T10:54:45.243Z,0.5761,235,0.73
CUST033,2025-06-21T10:54:45.243Z,1.4116,239.3,0.79
CUST034,2025-06-21T10:54:45.243Z,1.6794,234.6,0.71
CUST035,2025-06-21T10:54:45.243Z,1.8428,230.8,0.6
CUST036,2025-06-21T10:54:45.243Z,0.3486,232.6,0.79
CUST037,2025-06-21T10:54:45.243Z,0.6617,234,0.53
CUST038,2025-06-21T10:54:45.243Z,1.0364,237.8,0.86
CUST039,2025-06-21T10:54:45.243Z,0.8387,235.8,0.87
CUST040,2025-06-21T10:54:45.243Z,0.8868,239.3,0.8
CUST041,2025-06-21T10:54:45.243Z,0.2285,236.7,0.68
CUST042,2025-06-21T10:54:45.243Z,0.273,233.9,0.98
CUST043,2025-06-21T10:54:45.243Z,1.7589,237,0.93
CUST044,2025-06-21T10:54:45.243Z,1.4927,234.2,0.64
CUST045,2025-06-21T10:54:45.243Z,1.2301,233.7,0.69
CUST046,2025-06-21T10:54:45.243Z,1.6933,231.1,0.91
CUST047,2025-06-21T10:54:45.243Z,0.1506,231.1,0.5
CUST048,2025-06-21T10:54:45.243Z,0.7379,232.4,0.87
CUST049,2025-06-21T10:54:45.243Z,0.5892,231.4,0.83
CUST050,2025-06-21T10:54:45.243Z,0.3714,232.6,0.99
CUST051,2025-06-21T10:54:45.243Z,1.0508,231.5,0.66
CUST052,2025-06-21T10:54:45.243Z,0.3581,232.5,0.9
CUST053,2025-06-21T10:54:45.243Z,1.451,236.2,0.64
CUST054,2025-06-21T10:54:45.243Z,0.553,238.1,0.71
CUST055,2025-06-21T10:54:45.243Z,0.5495,236.7,0.9
CUST056,2025-06-21T10:54:45.243Z,1.6938,235.1,0.79
CUST057,2025-06-21T10:54:45.243Z,1.1159,238.6,0.85
CUST058,2025-06-21T10:54:45.243Z,1.0479,231.7,0.62
CUST059,2025-06-21T10:54:45.243Z,1.8046,236.8,0.76
CUST060,2025-06-21T10:54:45.243Z,0.9788,231.4,0.9
CUST061,2025-06-21T10:54:45.243Z,1.8944,234.9,0.9
CUST062,2025-06-21T10:54:45.243Z,0.3016,239.8,0.85
CUST063,2025-06-21T10:54:45.243Z,1.7974,238.8,0.93
CUST064,2025-06-21T10:54:45.243Z,0.1983,239.5,0.68
CUST065,2025-06-21T10:54:45.243Z,1.5373,231.5,0.81
CUST066,2025-06-21T10:54:45.243Z,0.2581,237.8,0.79
CUST067,2025-06-21T10:54:45.243Z,0.8187,237.5,0.89
CUST068,2025-06-21T10:54:45.243Z,0.8391,238.9,0.93
CUST069,2025-06-21T10:54:45.243Z,1.1597,230.5,0.88
CUST070,2025-06-21T10:54:45.243Z,0.2332,237,1
CUST071,2025-06-21T10:54:45.243Z,1.5794,233.5,0.65
CUST072,2025-06-21T10:54:45.243Z,0.1773,239,0.6
CUST073,2025-06-21T10:54:45.243Z,0.1286,234.3,0.66
CUST074,2025-06-21T10:54:45.243Z,1.231,238.1,0.63
CUST075,2025-06-21T10:54:45.243Z,1.7828,231.9,0.57
CUST076,2025-06-21T10:54:45.243Z,0.9942,233.8,0.98
CUST077,2025-06-21T10:54:45.243Z,1.3149,237.1,0.82
CUST078,2025-06-21T10:54:45.243Z,0.3526,230.9,0.87
CUST079,2025-06-21T10:54:45.243Z,1.4712,230.6,0.95
CUST080,2025-06-21T10:54:45.243Z,0.9094,235.3,0.82
CUST081,2025-06-21T10:54:45.243Z,0.4677,237.8,0.73
CUST082,2025-06-21T10:54:45.243Z,0.674,232,0.63
CUST083,2025-06-21T10:54:45.243Z,0.5391,234.2,0.59
CUST084,2025-06-21T10:54:45.243Z,1.2442,231.2,0.91
CUST085,2025-06-21T10:54:45.243Z,0.4031,232.9,0.62
CUST086,2025-06-21T10:54:45.243Z,1.0438,234.3,0.98
CUST087,2025-06-21T10:54:45.243Z,1.6304,231.8,0.63
CUST088,2025-06-21T10:54:45.243Z,0.2002,234.7,0.63
CUST089,2025-06-21T10:54:45.243Z,0.3436,231.5,0.53
CUST090,2025-06-21T10:54:45.243Z,0.1685,238.3,0.95
CUST091,2025-06-21T10:54:45.243Z,0.3119,238.3,0.56
CUST092,2025-06-21T10:54:45.243Z,1.6318,236.4,0.6
CUST093,2025-06-21T10:54:45.243Z,1.8071,234,0.76
CUST094,2025-06-21T10:54:45.243Z,0.6279,234.8,0.98
CUST095,2025-06-21T10:54:45.243Z,1.4802,233.6,0.6
CUST096,2025-06-21T10:54:45.243Z,0.2186,235.4,0.87
CUST097,2025-06-21T10:54:45.243Z,0.6829,231.1,0.83
CUST098,2025-06-21T10:54:45.243Z,0.8605,230.8,0.85
CUST099,2025-06-21T10:54:45.243Z,1.2527,232.2,0.99
CUST100,2025-06-21T10:54:45.243Z,1.9293,232.7,0.71
CUST001,2025-06-21T10:39:45.243Z,1.5996,239.5,0.78
CUST002,2025-06-21T10:39:45.243Z,0.7672,238.4,0.79
CUST003,2025-06-21T10:39:45.243Z,0.3179,231,0.76
CUST004,2025-06-21T10:39:45.243Z,0.4102,232.2,0.72
CUST005,2025-06-21T10:39:45.243Z,1.332,233.7,0.77
CUST006,2025-06-21T10:39:45.243Z,0.1275,238.3,0.94
CUST007,2025-06-21T10:39:45.243Z,1.8426,230.1,0.86
CUST008,2025-06-21T10:39:45.243Z,0.9673,236.8,0.92
CUST009,2025-06-21T10:39:45.243Z,0.6446,230.5,0.69
CUST010,2025-06-21T10:39:45.243Z,1.1423,234.4,0.77
CUST011,2025-06-21T10:39:45.243Z,1.589,232.2,0.64
CUST012,2025-06-21T10:39:45.243Z,0.2798,238.4,0.52
CUST013,2025-06-21T10:39:45.243Z,0.4967,239.1,0.92
CUST014,2025-06-21T10:39:45.243Z,0.7045,237.1,0.59
CUST015,2025-06-21T10:39:45.243Z,1.1044,233.7,0.83
CUST016,2025-06-21T10:39:45.243Z,1.6694,230.2,0.62
CUST017,2025-06-21T10:39:45.243Z,0.9879,234.3,0.79
CUST018,2025-06-21T10:39:45.243Z,1.4518,238.7,0.84
CUST019,2025-06-21T10:39:45.243Z,1.3039,230.5,0.94
CUST020,2025-06-21T10:39:45.243Z,0.2346,237.2,0.7
CUST021,2025-06-21T10:39:45.243Z,1.9556,238.6,0.87
CUST022,2025-06-21T10:39:45.243Z,1.1455,232.5,0.54
CUST023,2025-06-21T10:39:45.243Z,0.8376,234.7,0.81
CUST024,2025-06-21T10:39:45.243Z,1.0417,232,0.92
CUST025,2025-06-21T10:39:45.243Z,1.382,235.9,0.55
CUST026,2025-06-21T10:39:45.243Z,1.4613,231.6,0.51
CUST027,2025-06-21T10:39:45.243Z,0.9053,232.6,0.9
CUST028,2025-06-21T10:39:45.243Z,0.9154,234.7,0.76
CUST029,2025-06-21T10:39:45.243Z,1.2887,233.6,0.96
CUST030,2025-06-21T10:39:45.243Z,1.3691,233.4,0.92
CUST031,2025-06-21T10:39:45.243Z,0.5979,233.2,0.89
CUST032,2025-06-21T10:39:45.243Z,1.9399,234.1,0.76
CUST033,2025-06-21T10:39:45.243Z,1.1894,231.3,0.97
CUST034,2025-06-21T10:39:45.243Z,0.6487,239.4,0.53
CUST035,2025-06-21T10:39:45.243Z,0.8737,234.1,0.82
CUST036,2025-06-21T10:39:45.243Z,1.7043,236.3,0.9
CUST037,2025-06-21T10:39:45.243Z,1.0588,231.3,0.63
CUST038,2025-06-21T10:39:45.243Z,1.9274,238.3,0.68
CUST039,2025-06-21T10:39:45.243Z,0.3063,233,0.56
CUST040,2025-06-21T10:39:45.243Z,1.724,231.2,0.74
CUST041,2025-06-21T10:39:45.243Z,1.8893,238,0.89
CUST042,2025-06-21T10:39:45.243Z,0.8236,238.8,0.77
CUST043,2025-06-21T10:39:45.243Z,1.7651,235.7,0.54
CUST044,2025-06-21T10:39:45.243Z,0.5623,234.7,0.89
CUST045,2025-06-21T10:39:45.243Z,0.3406,235.1,0.72
CUST046,2025-06-21T10:39:45.243Z,0.7018,234.6,0.9
CUST047,2025-06-21T10:39:45.243Z,0.1912,237,0.6
CUST048,2025-06-21T10:39:45.243Z,1.5772,237.7,0.53
CUST049,2025-06-21T10:39:45.243Z,1.2396,235.3,0.65
CUST050,2025-06-21T10:39:45.243Z,0.5638,238,0.66
CUST051,2025-06-21T10:39:45.243Z,1.7373,232.1,0.81
CUST052,2025-06-21T10:39:45.243Z,1.2509,239.7,0.97
CUST053,2025-06-21T10:39:45.243Z,1.1801,232.5,0.65
CUST054,2025-06-21T10:39:45.243Z,0.765,231.4,0.74
CUST055,2025-06-21T10:39:45.243Z,0.7182,236.1,0.93
CUST056,2025-06-21T10:39:45.243Z,0.5225,233.5,0.6
CUST057,2025-06-21T10:39:45.243Z,1.4313,239,0.67
CUST058,2025-06-21T10:39:45.243Z,1.8333,236.2,0.97
CUST059,2025-06-21T10:39:45.243Z,1.2418,235.8,0.75
CUST060,2025-06-21T10:39:45.243Z,1.6786,233.4,0.59
CUST061,2025-06-21T10:39:45.243Z,1.5919,237.2,0.54
CUST062,2025-06-21T10:39:45.243Z,1.9211,235.9,0.93
CUST063,2025-06-21T10:39:45.243Z,0.8456,236.5,0.88
CUST064,2025-06-21T10:39:45.243Z,0.7148,230.8,0.94
CUST065,2025-06-21T10:39:45.243Z,0.2253,230.5,0.85
CUST066,2025-06-21T10:39:45.243Z,0.6687,237.3,0.57
CUST067,2025-06-21T10:39:45.243Z,1.0841,231.1,0.76
CUST068,2025-06-21T10:39:45.243Z,0.5741,238.9,0.9
CUST069,2025-06-21T10:39:45.243Z,0.3449,230.7,0.84
CUST070,2025-06-21T10:39:45.243Z,1.9393,239,0.8
CUST071,2025-06-21T10:39:45.243Z,1.1472,239.4,0.85
CUST072,2025-06-21T10:39:45.243Z,1.654,231.4,0.67
CUST073,2025-06-21T10:39:45.243Z,1.7289,232.2,0.64
CUST074,2025-06-21T10:39:45.243Z,1.5324,233.4,0.98
CUST075,2025-06-21T10:39:45.243Z,1.6786,230.3,0.87
CUST076,2025-06-21T10:39:45.243Z,1.9008,239.3,0.56
CUST077,2025-06-21T10:39:45.243Z,1.8874,233,0.9
CUST078,2025-06-21T10:39:45.243Z,1.7674,234,0.83
CUST079,2025-06-21T10:39:45.243Z,0.5347,235.3,0.9
CUST080,2025-06-21T10:39:45.243Z,1.4282,231.1,0.6
CUST081,2025-06-21T10:39:45.243Z,0.4075,239.3,0.87
CUST082,2025-06-21T10:39:45.243Z,0.7106,232.8,0.77
CUST083,2025-06-21T10:39:45.243Z,0.8045,232.9,0.57
CUST084,2025-06-21T10:39:45.243Z,1.798,236.6,0.95
CUST085,2025-06-21T10:39:45.243Z,1.8146,239.4,0.7
CUST086,2025-06-21T10:39:45.243Z,0.7704,237.5,0.92
CUST087,2025-06-21T10:39:45.243Z,1.5578,231.7,0.51
CUST088,2025-06-21T10:39:45.243Z,1.0011,231.2,0.89
CUST089,2025-06-21T10:39:45.243Z,0.8057,234.6,0.87
CUST090,2025-06-21T10:39:45.243Z,1.1022,232.4,0.99
